transaction_date,store_location,unit_price,product_category,product_type,Size,Day Name,transaction_qty
19-04-2023,Lower Manhattan,45.0,Coffee beans,Premium Beans,Not Defined,Wednesday,1
19-05-2023,Astoria,0.8,Flavours,Regular syrup,Not Defined,Friday,35
19-05-2023,Astoria,0.8,Flavours,Sugar free syrup,Not Defined,Friday,11
19-05-2023,Astoria,2.0,Coffee,Drip coffee,Small,Friday,12
19-05-2023,Astoria,2.0,Coffee,Gourmet brewed coffee,Small,Friday,20
19-05-2023,Astoria,2.2,Coffee,Gourmet brewed coffee,Small,Friday,10
19-05-2023,Astoria,2.2,Coffee,Organic brewed coffee,Small,Friday,8
19-05-2023,Astoria,2.45,Coffee,Premium brewed coffee,Small,Friday,12
19-05-2023,Astoria,2.5,Coffee,Drip coffee,Regular,Friday,8
19-05-2023,Astoria,2.5,Coffee,Gourmet brewed coffee,Regular,Friday,16
19-05-2023,Astoria,2.5,Tea,Brewed Black tea,Regular,Friday,21
19-05-2023,Astoria,2.5,Tea,Brewed Chai tea,Regular,Friday,23
19-05-2023,Astoria,2.5,Tea,Brewed Green tea,Regular,Friday,9
19-05-2023,Astoria,2.5,Tea,Brewed herbal tea,Regular,Friday,41
19-05-2023,Astoria,2.55,Tea,Brewed Chai tea,Regular,Friday,15
19-05-2023,Astoria,3.0,Bakery,Scone,Not Defined,Friday,5
19-05-2023,Astoria,3.0,Coffee,Barista Espresso,Not Defined,Friday,13
19-05-2023,Astoria,3.0,Coffee,Drip coffee,Large,Friday,16
19-05-2023,Astoria,3.0,Coffee,Gourmet brewed coffee,Large,Friday,9
19-05-2023,Astoria,3.0,Coffee,Gourmet brewed coffee,Regular,Friday,13
19-05-2023,Astoria,3.0,Coffee,Organic brewed coffee,Regular,Friday,12
19-05-2023,Astoria,3.0,Tea,Brewed Black tea,Large,Friday,22
19-05-2023,Astoria,3.0,Tea,Brewed Chai tea,Large,Friday,6
19-05-2023,Astoria,3.0,Tea,Brewed Green tea,Large,Friday,14
19-05-2023,Astoria,3.0,Tea,Brewed herbal tea,Large,Friday,22
19-05-2023,Astoria,3.1,Coffee,Premium brewed coffee,Regular,Friday,16
19-05-2023,Astoria,3.1,Tea,Brewed Chai tea,Large,Friday,17
19-05-2023,Astoria,3.25,Bakery,Biscotti,Not Defined,Friday,5
19-05-2023,Astoria,3.25,Bakery,Scone,Not Defined,Friday,11
19-05-2023,Astoria,3.5,Bakery,Biscotti,Not Defined,Friday,9
19-05-2023,Astoria,3.5,Bakery,Pastry,Not Defined,Friday,6
19-05-2023,Astoria,3.5,Coffee,Gourmet brewed coffee,Large,Friday,7
19-05-2023,Astoria,3.5,Coffee,Organic brewed coffee,Large,Friday,16
19-05-2023,Astoria,3.5,Drinking Chocolate,Hot chocolate,Regular,Friday,15
19-05-2023,Astoria,3.75,Bakery,Pastry,Not Defined,Friday,15
19-05-2023,Astoria,3.75,Bakery,Scone,Not Defined,Friday,9
19-05-2023,Astoria,3.75,Coffee,Barista Espresso,Not Defined,Friday,21
19-05-2023,Astoria,3.75,Coffee,Premium brewed coffee,Large,Friday,18
19-05-2023,Astoria,3.75,Drinking Chocolate,Hot chocolate,Regular,Friday,11
19-05-2023,Astoria,4.0,Tea,Brewed Chai tea,Large,Friday,16
19-05-2023,Astoria,4.25,Coffee,Barista Espresso,Large,Friday,13
19-05-2023,Astoria,4.25,Coffee,Barista Espresso,Regular,Friday,15
19-05-2023,Astoria,4.5,Bakery,Scone,Not Defined,Friday,4
19-05-2023,Astoria,4.5,Drinking Chocolate,Hot chocolate,Large,Friday,15
19-05-2023,Astoria,4.75,Drinking Chocolate,Hot chocolate,Large,Friday,11
19-05-2023,Astoria,7.6,Packaged Chocolate,Organic Chocolate,Not Defined,Friday,1
19-05-2023,Astoria,8.95,Loose Tea,Black tea,Not Defined,Friday,1
19-05-2023,Astoria,8.95,Loose Tea,Herbal tea,Not Defined,Friday,1
19-05-2023,Astoria,9.25,Loose Tea,Green tea,Not Defined,Friday,1
19-05-2023,Astoria,10.0,Coffee beans,Green beans,Not Defined,Friday,4
19-05-2023,Astoria,10.95,Loose Tea,Chai tea,Not Defined,Friday,1
19-05-2023,Astoria,14.0,Branded,Housewares,Not Defined,Friday,1
19-05-2023,Astoria,14.75,Coffee beans,Espresso Beans,Not Defined,Friday,2
19-05-2023,Astoria,15.0,Coffee beans,Gourmet Beans,Not Defined,Friday,1
19-05-2023,Astoria,18.0,Coffee beans,Organic Beans,Not Defined,Friday,1
19-05-2023,Astoria,20.45,Coffee beans,Espresso Beans,Not Defined,Friday,2
19-05-2023,Astoria,21.0,Coffee beans,Gourmet Beans,Not Defined,Friday,1
19-05-2023,Astoria,22.5,Coffee beans,Organic Beans,Not Defined,Friday,1
19-05-2023,Astoria,28.0,Branded,Clothing,Not Defined,Friday,2
19-05-2023,Astoria,45.0,Coffee beans,Premium Beans,Not Defined,Friday,1
19-05-2023,Hell's Kitchen,0.8,Flavours,Regular syrup,Not Defined,Friday,38
19-05-2023,Hell's Kitchen,0.8,Flavours,Sugar free syrup,Not Defined,Friday,4
19-05-2023,Hell's Kitchen,2.0,Coffee,Drip coffee,Small,Friday,21
19-05-2023,Hell's Kitchen,2.0,Coffee,Gourmet brewed coffee,Small,Friday,7
19-05-2023,Hell's Kitchen,2.1,Coffee,Barista Espresso,Not Defined,Friday,6
19-05-2023,Hell's Kitchen,2.2,Coffee,Gourmet brewed coffee,Small,Friday,10
19-05-2023,Hell's Kitchen,2.2,Coffee,Organic brewed coffee,Small,Friday,10
19-05-2023,Hell's Kitchen,2.45,Coffee,Premium brewed coffee,Small,Friday,3
19-05-2023,Hell's Kitchen,2.5,Coffee,Drip coffee,Regular,Friday,4
19-05-2023,Hell's Kitchen,2.5,Coffee,Gourmet brewed coffee,Regular,Friday,11
19-05-2023,Hell's Kitchen,2.5,Tea,Brewed Black tea,Regular,Friday,15
19-05-2023,Hell's Kitchen,2.5,Tea,Brewed Chai tea,Regular,Friday,14
19-05-2023,Hell's Kitchen,2.5,Tea,Brewed Green tea,Regular,Friday,13
19-05-2023,Hell's Kitchen,2.5,Tea,Brewed herbal tea,Regular,Friday,24
19-05-2023,Hell's Kitchen,2.55,Tea,Brewed Chai tea,Regular,Friday,17
19-05-2023,Hell's Kitchen,3.0,Bakery,Scone,Not Defined,Friday,5
19-05-2023,Hell's Kitchen,3.0,Coffee,Barista Espresso,Not Defined,Friday,16
19-05-2023,Hell's Kitchen,3.0,Coffee,Drip coffee,Large,Friday,10
19-05-2023,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Large,Friday,5
19-05-2023,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Regular,Friday,13
19-05-2023,Hell's Kitchen,3.0,Coffee,Organic brewed coffee,Regular,Friday,11
19-05-2023,Hell's Kitchen,3.0,Tea,Brewed Black tea,Large,Friday,27
19-05-2023,Hell's Kitchen,3.0,Tea,Brewed Chai tea,Large,Friday,3
19-05-2023,Hell's Kitchen,3.0,Tea,Brewed Green tea,Large,Friday,14
19-05-2023,Hell's Kitchen,3.0,Tea,Brewed herbal tea,Large,Friday,24
19-05-2023,Hell's Kitchen,3.1,Coffee,Premium brewed coffee,Regular,Friday,6
19-05-2023,Hell's Kitchen,3.1,Tea,Brewed Chai tea,Large,Friday,10
19-05-2023,Hell's Kitchen,3.25,Bakery,Biscotti,Not Defined,Friday,4
19-05-2023,Hell's Kitchen,3.25,Bakery,Scone,Not Defined,Friday,16
19-05-2023,Hell's Kitchen,3.5,Bakery,Biscotti,Not Defined,Friday,12
19-05-2023,Hell's Kitchen,3.5,Bakery,Pastry,Not Defined,Friday,4
19-05-2023,Hell's Kitchen,3.5,Coffee,Gourmet brewed coffee,Large,Friday,14
19-05-2023,Hell's Kitchen,3.5,Coffee,Organic brewed coffee,Large,Friday,16
19-05-2023,Hell's Kitchen,3.5,Drinking Chocolate,Hot chocolate,Regular,Friday,12
19-05-2023,Hell's Kitchen,3.75,Bakery,Pastry,Not Defined,Friday,18
19-05-2023,Hell's Kitchen,3.75,Bakery,Scone,Not Defined,Friday,8
19-05-2023,Hell's Kitchen,3.75,Coffee,Barista Espresso,Not Defined,Friday,22
19-05-2023,Hell's Kitchen,3.75,Coffee,Premium brewed coffee,Large,Friday,3
19-05-2023,Hell's Kitchen,3.75,Drinking Chocolate,Hot chocolate,Regular,Friday,8
19-05-2023,Hell's Kitchen,4.0,Tea,Brewed Chai tea,Large,Friday,9
19-05-2023,Hell's Kitchen,4.25,Coffee,Barista Espresso,Large,Friday,16
19-05-2023,Hell's Kitchen,4.25,Coffee,Barista Espresso,Regular,Friday,14
19-05-2023,Hell's Kitchen,4.5,Bakery,Scone,Not Defined,Friday,8
19-05-2023,Hell's Kitchen,4.5,Drinking Chocolate,Hot chocolate,Large,Friday,7
19-05-2023,Hell's Kitchen,4.75,Drinking Chocolate,Hot chocolate,Large,Friday,12
19-05-2023,Hell's Kitchen,7.6,Packaged Chocolate,Organic Chocolate,Not Defined,Friday,1
19-05-2023,Hell's Kitchen,9.25,Loose Tea,Green tea,Not Defined,Friday,2
19-05-2023,Hell's Kitchen,9.5,Loose Tea,Chai tea,Not Defined,Friday,2
19-05-2023,Hell's Kitchen,10.0,Coffee beans,Green beans,Not Defined,Friday,1
19-05-2023,Hell's Kitchen,12.0,Branded,Housewares,Not Defined,Friday,1
19-05-2023,Hell's Kitchen,13.33,Packaged Chocolate,Drinking Chocolate,Not Defined,Friday,1
19-05-2023,Hell's Kitchen,14.0,Branded,Housewares,Not Defined,Friday,1
19-05-2023,Hell's Kitchen,14.75,Coffee beans,Espresso Beans,Not Defined,Friday,1
19-05-2023,Hell's Kitchen,15.0,Coffee beans,Gourmet Beans,Not Defined,Friday,1
19-05-2023,Hell's Kitchen,20.45,Coffee beans,Espresso Beans,Not Defined,Friday,2
19-05-2023,Hell's Kitchen,21.0,Coffee beans,Gourmet Beans,Not Defined,Friday,1
19-05-2023,Hell's Kitchen,22.5,Coffee beans,Organic Beans,Not Defined,Friday,1
19-05-2023,Hell's Kitchen,45.0,Coffee beans,Premium Beans,Not Defined,Friday,2
19-05-2023,Lower Manhattan,0.8,Flavours,Regular syrup,Not Defined,Friday,37
19-05-2023,Lower Manhattan,0.8,Flavours,Sugar free syrup,Not Defined,Friday,15
19-05-2023,Lower Manhattan,2.0,Coffee,Drip coffee,Small,Friday,10
19-05-2023,Lower Manhattan,2.0,Coffee,Gourmet brewed coffee,Small,Friday,12
19-05-2023,Lower Manhattan,2.2,Coffee,Gourmet brewed coffee,Small,Friday,10
19-05-2023,Lower Manhattan,2.2,Coffee,Organic brewed coffee,Small,Friday,5
19-05-2023,Lower Manhattan,2.45,Coffee,Premium brewed coffee,Small,Friday,13
19-05-2023,Lower Manhattan,2.5,Coffee,Drip coffee,Regular,Friday,13
19-05-2023,Lower Manhattan,2.5,Coffee,Gourmet brewed coffee,Regular,Friday,9
19-05-2023,Lower Manhattan,2.5,Tea,Brewed Black tea,Regular,Friday,17
19-05-2023,Lower Manhattan,2.5,Tea,Brewed Chai tea,Regular,Friday,21
19-05-2023,Lower Manhattan,2.5,Tea,Brewed Green tea,Regular,Friday,5
19-05-2023,Lower Manhattan,2.5,Tea,Brewed herbal tea,Regular,Friday,15
19-05-2023,Lower Manhattan,2.55,Tea,Brewed Chai tea,Regular,Friday,12
19-05-2023,Lower Manhattan,3.0,Coffee,Barista Espresso,Not Defined,Friday,27
19-05-2023,Lower Manhattan,3.0,Coffee,Drip coffee,Large,Friday,5
19-05-2023,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Large,Friday,4
19-05-2023,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Regular,Friday,17
19-05-2023,Lower Manhattan,3.0,Coffee,Organic brewed coffee,Regular,Friday,9
19-05-2023,Lower Manhattan,3.0,Tea,Brewed Black tea,Large,Friday,14
19-05-2023,Lower Manhattan,3.0,Tea,Brewed Chai tea,Large,Friday,10
19-05-2023,Lower Manhattan,3.0,Tea,Brewed Green tea,Large,Friday,10
19-05-2023,Lower Manhattan,3.0,Tea,Brewed herbal tea,Large,Friday,20
19-05-2023,Lower Manhattan,3.1,Coffee,Premium brewed coffee,Regular,Friday,7
19-05-2023,Lower Manhattan,3.1,Tea,Brewed Chai tea,Large,Friday,12
19-05-2023,Lower Manhattan,3.25,Bakery,Biscotti,Not Defined,Friday,3
19-05-2023,Lower Manhattan,3.25,Bakery,Scone,Not Defined,Friday,4
19-05-2023,Lower Manhattan,3.5,Bakery,Biscotti,Not Defined,Friday,12
19-05-2023,Lower Manhattan,3.5,Bakery,Pastry,Not Defined,Friday,6
19-05-2023,Lower Manhattan,3.5,Coffee,Gourmet brewed coffee,Large,Friday,11
19-05-2023,Lower Manhattan,3.5,Coffee,Organic brewed coffee,Large,Friday,10
19-05-2023,Lower Manhattan,3.5,Drinking Chocolate,Hot chocolate,Regular,Friday,5
19-05-2023,Lower Manhattan,3.75,Bakery,Pastry,Not Defined,Friday,8
19-05-2023,Lower Manhattan,3.75,Bakery,Scone,Not Defined,Friday,2
19-05-2023,Lower Manhattan,3.75,Coffee,Barista Espresso,Not Defined,Friday,13
19-05-2023,Lower Manhattan,3.75,Coffee,Premium brewed coffee,Large,Friday,11
19-05-2023,Lower Manhattan,3.75,Drinking Chocolate,Hot chocolate,Regular,Friday,13
19-05-2023,Lower Manhattan,4.0,Tea,Brewed Chai tea,Large,Friday,15
19-05-2023,Lower Manhattan,4.25,Coffee,Barista Espresso,Large,Friday,16
19-05-2023,Lower Manhattan,4.25,Coffee,Barista Espresso,Regular,Friday,11
19-05-2023,Lower Manhattan,4.5,Bakery,Scone,Not Defined,Friday,5
19-05-2023,Lower Manhattan,4.5,Drinking Chocolate,Hot chocolate,Large,Friday,6
19-05-2023,Lower Manhattan,4.75,Drinking Chocolate,Hot chocolate,Large,Friday,9
19-05-2023,Lower Manhattan,8.95,Loose Tea,Chai tea,Not Defined,Friday,1
19-05-2023,Lower Manhattan,12.0,Branded,Housewares,Not Defined,Friday,1
19-05-2023,Lower Manhattan,14.0,Branded,Housewares,Not Defined,Friday,3
19-05-2023,Lower Manhattan,20.45,Coffee beans,Espresso Beans,Not Defined,Friday,1
19-05-2023,Lower Manhattan,28.0,Branded,Clothing,Not Defined,Friday,1
19-05-2023,Lower Manhattan,45.0,Coffee beans,Premium Beans,Not Defined,Friday,1
19-06-2023,Astoria,0.8,Flavours,Regular syrup,Not Defined,Monday,30
19-06-2023,Astoria,0.8,Flavours,Sugar free syrup,Not Defined,Monday,15
19-06-2023,Astoria,2.0,Coffee,Drip coffee,Small,Monday,10
19-06-2023,Astoria,2.0,Coffee,Gourmet brewed coffee,Small,Monday,12
19-06-2023,Astoria,2.2,Coffee,Gourmet brewed coffee,Small,Monday,15
19-06-2023,Astoria,2.2,Coffee,Organic brewed coffee,Small,Monday,12
19-06-2023,Astoria,2.45,Coffee,Premium brewed coffee,Small,Monday,9
19-06-2023,Astoria,2.5,Coffee,Drip coffee,Regular,Monday,14
19-06-2023,Astoria,2.5,Coffee,Gourmet brewed coffee,Regular,Monday,18
19-06-2023,Astoria,2.5,Tea,Brewed Black tea,Regular,Monday,25
19-06-2023,Astoria,2.5,Tea,Brewed Chai tea,Regular,Monday,23
19-06-2023,Astoria,2.5,Tea,Brewed Green tea,Regular,Monday,8
19-06-2023,Astoria,2.5,Tea,Brewed herbal tea,Regular,Monday,50
19-06-2023,Astoria,2.55,Tea,Brewed Chai tea,Regular,Monday,11
19-06-2023,Astoria,3.0,Bakery,Scone,Not Defined,Monday,4
19-06-2023,Astoria,3.0,Coffee,Barista Espresso,Not Defined,Monday,12
19-06-2023,Astoria,3.0,Coffee,Drip coffee,Large,Monday,17
19-06-2023,Astoria,3.0,Coffee,Gourmet brewed coffee,Large,Monday,15
19-06-2023,Astoria,3.0,Coffee,Gourmet brewed coffee,Regular,Monday,11
19-06-2023,Astoria,3.0,Coffee,Organic brewed coffee,Regular,Monday,9
19-06-2023,Astoria,3.0,Tea,Brewed Black tea,Large,Monday,30
19-06-2023,Astoria,3.0,Tea,Brewed Chai tea,Large,Monday,11
19-06-2023,Astoria,3.0,Tea,Brewed Green tea,Large,Monday,15
19-06-2023,Astoria,3.0,Tea,Brewed herbal tea,Large,Monday,27
19-06-2023,Astoria,3.1,Coffee,Premium brewed coffee,Regular,Monday,19
19-06-2023,Astoria,3.1,Tea,Brewed Chai tea,Large,Monday,17
19-06-2023,Astoria,3.25,Bakery,Biscotti,Not Defined,Monday,4
19-06-2023,Astoria,3.25,Bakery,Scone,Not Defined,Monday,12
19-06-2023,Astoria,3.5,Bakery,Biscotti,Not Defined,Monday,13
19-06-2023,Astoria,3.5,Bakery,Pastry,Not Defined,Monday,7
19-06-2023,Astoria,3.5,Coffee,Gourmet brewed coffee,Large,Monday,12
19-06-2023,Astoria,3.5,Coffee,Organic brewed coffee,Large,Monday,14
19-06-2023,Astoria,3.5,Drinking Chocolate,Hot chocolate,Regular,Monday,10
19-06-2023,Astoria,3.75,Bakery,Pastry,Not Defined,Monday,12
19-06-2023,Astoria,3.75,Bakery,Scone,Not Defined,Monday,4
19-06-2023,Astoria,3.75,Coffee,Barista Espresso,Not Defined,Monday,24
19-06-2023,Astoria,3.75,Coffee,Premium brewed coffee,Large,Monday,17
19-06-2023,Astoria,3.75,Drinking Chocolate,Hot chocolate,Regular,Monday,17
19-06-2023,Astoria,4.0,Tea,Brewed Chai tea,Large,Monday,15
19-06-2023,Astoria,4.25,Coffee,Barista Espresso,Large,Monday,12
19-06-2023,Astoria,4.25,Coffee,Barista Espresso,Regular,Monday,14
19-06-2023,Astoria,4.5,Bakery,Scone,Not Defined,Monday,3
19-06-2023,Astoria,4.5,Drinking Chocolate,Hot chocolate,Large,Monday,16
19-06-2023,Astoria,4.75,Drinking Chocolate,Hot chocolate,Large,Monday,12
19-06-2023,Astoria,7.6,Packaged Chocolate,Organic Chocolate,Not Defined,Monday,1
19-06-2023,Astoria,8.95,Loose Tea,Black tea,Not Defined,Monday,2
19-06-2023,Astoria,8.95,Loose Tea,Herbal tea,Not Defined,Monday,2
19-06-2023,Astoria,9.25,Loose Tea,Green tea,Not Defined,Monday,1
19-06-2023,Astoria,10.0,Coffee beans,Green beans,Not Defined,Monday,1
19-06-2023,Astoria,10.95,Loose Tea,Chai tea,Not Defined,Monday,1
19-06-2023,Astoria,13.33,Packaged Chocolate,Drinking Chocolate,Not Defined,Monday,1
19-06-2023,Astoria,14.0,Branded,Housewares,Not Defined,Monday,3
19-06-2023,Astoria,14.75,Coffee beans,Espresso Beans,Not Defined,Monday,1
19-06-2023,Astoria,15.0,Coffee beans,Gourmet Beans,Not Defined,Monday,1
19-06-2023,Astoria,18.0,Coffee beans,House blend Beans,Not Defined,Monday,1
19-06-2023,Astoria,18.0,Coffee beans,Organic Beans,Not Defined,Monday,1
19-06-2023,Astoria,19.75,Coffee beans,Premium Beans,Not Defined,Monday,1
19-06-2023,Astoria,20.45,Coffee beans,Espresso Beans,Not Defined,Monday,2
19-06-2023,Astoria,21.0,Coffee beans,Gourmet Beans,Not Defined,Monday,4
19-06-2023,Astoria,22.5,Coffee beans,Organic Beans,Not Defined,Monday,1
19-06-2023,Astoria,28.0,Branded,Clothing,Not Defined,Monday,4
19-06-2023,Astoria,45.0,Coffee beans,Premium Beans,Not Defined,Monday,3
19-06-2023,Hell's Kitchen,0.8,Flavours,Regular syrup,Not Defined,Monday,34
19-06-2023,Hell's Kitchen,0.8,Flavours,Sugar free syrup,Not Defined,Monday,6
19-06-2023,Hell's Kitchen,2.0,Coffee,Drip coffee,Small,Monday,13
19-06-2023,Hell's Kitchen,2.0,Coffee,Gourmet brewed coffee,Small,Monday,8
19-06-2023,Hell's Kitchen,2.1,Coffee,Barista Espresso,Not Defined,Monday,11
19-06-2023,Hell's Kitchen,2.2,Coffee,Gourmet brewed coffee,Small,Monday,13
19-06-2023,Hell's Kitchen,2.2,Coffee,Organic brewed coffee,Small,Monday,9
19-06-2023,Hell's Kitchen,2.45,Coffee,Premium brewed coffee,Small,Monday,2
19-06-2023,Hell's Kitchen,2.5,Coffee,Drip coffee,Regular,Monday,7
19-06-2023,Hell's Kitchen,2.5,Coffee,Gourmet brewed coffee,Regular,Monday,11
19-06-2023,Hell's Kitchen,2.5,Tea,Brewed Black tea,Regular,Monday,20
19-06-2023,Hell's Kitchen,2.5,Tea,Brewed Chai tea,Regular,Monday,16
19-06-2023,Hell's Kitchen,2.5,Tea,Brewed Green tea,Regular,Monday,12
19-06-2023,Hell's Kitchen,2.5,Tea,Brewed herbal tea,Regular,Monday,22
19-06-2023,Hell's Kitchen,2.55,Tea,Brewed Chai tea,Regular,Monday,20
19-06-2023,Hell's Kitchen,3.0,Bakery,Scone,Not Defined,Monday,7
19-06-2023,Hell's Kitchen,3.0,Coffee,Barista Espresso,Not Defined,Monday,24
19-06-2023,Hell's Kitchen,3.0,Coffee,Drip coffee,Large,Monday,9
19-06-2023,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Large,Monday,7
19-06-2023,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Regular,Monday,9
19-06-2023,Hell's Kitchen,3.0,Coffee,Organic brewed coffee,Regular,Monday,15
19-06-2023,Hell's Kitchen,3.0,Tea,Brewed Black tea,Large,Monday,26
19-06-2023,Hell's Kitchen,3.0,Tea,Brewed Chai tea,Large,Monday,6
19-06-2023,Hell's Kitchen,3.0,Tea,Brewed Green tea,Large,Monday,13
19-06-2023,Hell's Kitchen,3.0,Tea,Brewed herbal tea,Large,Monday,36
19-06-2023,Hell's Kitchen,3.1,Coffee,Premium brewed coffee,Regular,Monday,10
19-06-2023,Hell's Kitchen,3.1,Tea,Brewed Chai tea,Large,Monday,15
19-06-2023,Hell's Kitchen,3.25,Bakery,Biscotti,Not Defined,Monday,7
19-06-2023,Hell's Kitchen,3.25,Bakery,Scone,Not Defined,Monday,21
19-06-2023,Hell's Kitchen,3.5,Bakery,Biscotti,Not Defined,Monday,16
19-06-2023,Hell's Kitchen,3.5,Bakery,Pastry,Not Defined,Monday,9
19-06-2023,Hell's Kitchen,3.5,Coffee,Gourmet brewed coffee,Large,Monday,11
19-06-2023,Hell's Kitchen,3.5,Coffee,Organic brewed coffee,Large,Monday,16
19-06-2023,Hell's Kitchen,3.5,Drinking Chocolate,Hot chocolate,Regular,Monday,15
19-06-2023,Hell's Kitchen,3.75,Bakery,Pastry,Not Defined,Monday,12
19-06-2023,Hell's Kitchen,3.75,Bakery,Scone,Not Defined,Monday,5
19-06-2023,Hell's Kitchen,3.75,Coffee,Barista Espresso,Not Defined,Monday,21
19-06-2023,Hell's Kitchen,3.75,Coffee,Premium brewed coffee,Large,Monday,7
19-06-2023,Hell's Kitchen,3.75,Drinking Chocolate,Hot chocolate,Regular,Monday,7
19-06-2023,Hell's Kitchen,4.0,Tea,Brewed Chai tea,Large,Monday,9
19-06-2023,Hell's Kitchen,4.25,Coffee,Barista Espresso,Large,Monday,12
19-06-2023,Hell's Kitchen,4.25,Coffee,Barista Espresso,Regular,Monday,21
19-06-2023,Hell's Kitchen,4.5,Bakery,Scone,Not Defined,Monday,7
19-06-2023,Hell's Kitchen,4.5,Drinking Chocolate,Hot chocolate,Large,Monday,15
19-06-2023,Hell's Kitchen,4.75,Drinking Chocolate,Hot chocolate,Large,Monday,14
19-06-2023,Hell's Kitchen,7.6,Packaged Chocolate,Organic Chocolate,Not Defined,Monday,1
19-06-2023,Hell's Kitchen,8.95,Loose Tea,Black tea,Not Defined,Monday,2
19-06-2023,Hell's Kitchen,8.95,Loose Tea,Herbal tea,Not Defined,Monday,1
19-06-2023,Hell's Kitchen,9.5,Loose Tea,Chai tea,Not Defined,Monday,2
19-06-2023,Hell's Kitchen,10.0,Coffee beans,Green beans,Not Defined,Monday,1
19-06-2023,Hell's Kitchen,12.0,Branded,Housewares,Not Defined,Monday,1
19-06-2023,Hell's Kitchen,13.33,Packaged Chocolate,Drinking Chocolate,Not Defined,Monday,1
19-06-2023,Hell's Kitchen,14.0,Branded,Housewares,Not Defined,Monday,1
19-06-2023,Hell's Kitchen,14.75,Coffee beans,Espresso Beans,Not Defined,Monday,1
19-06-2023,Hell's Kitchen,15.0,Coffee beans,Gourmet Beans,Not Defined,Monday,1
19-06-2023,Hell's Kitchen,20.45,Coffee beans,Espresso Beans,Not Defined,Monday,2
19-06-2023,Hell's Kitchen,21.0,Coffee beans,Gourmet Beans,Not Defined,Monday,1
19-06-2023,Hell's Kitchen,22.5,Coffee beans,Organic Beans,Not Defined,Monday,1
19-06-2023,Hell's Kitchen,45.0,Coffee beans,Premium Beans,Not Defined,Monday,2
19-06-2023,Lower Manhattan,0.8,Flavours,Regular syrup,Not Defined,Monday,34
19-06-2023,Lower Manhattan,0.8,Flavours,Sugar free syrup,Not Defined,Monday,19
19-06-2023,Lower Manhattan,2.0,Coffee,Drip coffee,Small,Monday,8
19-06-2023,Lower Manhattan,2.0,Coffee,Gourmet brewed coffee,Small,Monday,10
19-06-2023,Lower Manhattan,2.2,Coffee,Gourmet brewed coffee,Small,Monday,14
19-06-2023,Lower Manhattan,2.2,Coffee,Organic brewed coffee,Small,Monday,7
19-06-2023,Lower Manhattan,2.45,Coffee,Premium brewed coffee,Small,Monday,11
19-06-2023,Lower Manhattan,2.5,Coffee,Drip coffee,Regular,Monday,10
19-06-2023,Lower Manhattan,2.5,Coffee,Gourmet brewed coffee,Regular,Monday,14
19-06-2023,Lower Manhattan,2.5,Tea,Brewed Black tea,Regular,Monday,23
19-06-2023,Lower Manhattan,2.5,Tea,Brewed Chai tea,Regular,Monday,25
19-06-2023,Lower Manhattan,2.5,Tea,Brewed Green tea,Regular,Monday,8
19-06-2023,Lower Manhattan,2.5,Tea,Brewed herbal tea,Regular,Monday,15
19-06-2023,Lower Manhattan,2.55,Tea,Brewed Chai tea,Regular,Monday,12
19-06-2023,Lower Manhattan,3.0,Bakery,Scone,Not Defined,Monday,3
19-06-2023,Lower Manhattan,3.0,Coffee,Barista Espresso,Not Defined,Monday,24
19-06-2023,Lower Manhattan,3.0,Coffee,Drip coffee,Large,Monday,11
19-06-2023,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Large,Monday,9
19-06-2023,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Regular,Monday,22
19-06-2023,Lower Manhattan,3.0,Coffee,Organic brewed coffee,Regular,Monday,7
19-06-2023,Lower Manhattan,3.0,Tea,Brewed Black tea,Large,Monday,12
19-06-2023,Lower Manhattan,3.0,Tea,Brewed Chai tea,Large,Monday,14
19-06-2023,Lower Manhattan,3.0,Tea,Brewed Green tea,Large,Monday,6
19-06-2023,Lower Manhattan,3.0,Tea,Brewed herbal tea,Large,Monday,21
19-06-2023,Lower Manhattan,3.1,Coffee,Premium brewed coffee,Regular,Monday,8
19-06-2023,Lower Manhattan,3.1,Tea,Brewed Chai tea,Large,Monday,10
19-06-2023,Lower Manhattan,3.25,Bakery,Biscotti,Not Defined,Monday,4
19-06-2023,Lower Manhattan,3.25,Bakery,Scone,Not Defined,Monday,8
19-06-2023,Lower Manhattan,3.5,Bakery,Biscotti,Not Defined,Monday,17
19-06-2023,Lower Manhattan,3.5,Bakery,Pastry,Not Defined,Monday,7
19-06-2023,Lower Manhattan,3.5,Coffee,Gourmet brewed coffee,Large,Monday,8
19-06-2023,Lower Manhattan,3.5,Coffee,Organic brewed coffee,Large,Monday,11
19-06-2023,Lower Manhattan,3.5,Drinking Chocolate,Hot chocolate,Regular,Monday,8
19-06-2023,Lower Manhattan,3.75,Bakery,Pastry,Not Defined,Monday,5
19-06-2023,Lower Manhattan,3.75,Bakery,Scone,Not Defined,Monday,4
